反射光センサー, ジャイロ角度, ジャイロセンサ角速度,ターン,P,モータ角位置
0,0,-6,-13,-13,-7178
0,0,18,-13,-13,-7182
0,0,1,-13,-13,-7185
0,0,7,-13,-13,-7188
0,0,11,-13,-13,-7192
0,0,-7,-13,-13,-7195
0,0,18,-13,-13,-7198
0,0,-2,-13,-13,-7202
0,0,10,-13,-13,-7205
0,0,-4,-13,-13,-7208
0,0,10,-13,-13,-7212
0,0,8,-13,-13,-7215
0,0,3,-13,-13,-7218
0,0,9,-13,-13,-7222
0,0,2,-13,-13,-7225
0,0,4,-13,-13,-7228
0,0,5,-13,-13,-7232
0,0,6,-13,-13,-7235
0,0,2,-13,-13,-7238
0,0,7,-13,-13,-7242
0,0,0,-13,-13,-7245
0,0,11,-13,-13,-7248
0,0,3,-13,-13,-7252
0,0,10,-13,-13,-7255
0,0,12,-13,-13,-7258
0,0,3,-13,-13,-7262
0,0,4,-13,-13,-7265
0,0,9,-13,-13,-7268
0,0,13,-13,-13,-7272
0,0,-4,-13,-13,-7275
0,0,14,-13,-13,-7278
0,0,0,-13,-13,-7282
0,0,10,-13,-13,-7285
0,0,0,-13,-13,-7288
0,0,5,-13,-13,-7292
0,0,13,-13,-13,-7295
0,0,0,-13,-13,-7298
0,0,13,-13,-13,-7302
0,0,-12,-13,-13,-7305
0,0,22,-13,-13,-7308
0,0,2,-13,-13,-7312
0,0,1,-13,-13,-7315
0,0,3,-13,-13,-7318
0,0,7,-13,-13,-7322
0,0,11,-13,-13,-7325
0,0,0,-13,-13,-7328
0,0,11,-13,-13,-7332
0,0,-2,-13,-13,-7335
0,0,9,-13,-13,-7338
0,0,1,-13,-13,-7342
0,0,7,-13,-13,-7345
0,0,4,-13,-13,-7348
0,0,10,-13,-13,-7352
0,0,5,-13,-13,-7355
0,0,1,-13,-13,-7358
0,0,19,-13,-13,-7362
0,0,-6,-13,-13,-7365
0,0,19,-13,-13,-7368
0,0,4,-13,-13,-7372
0,0,7,-13,-13,-7375
0,0,9,-13,-13,-7378
0,0,1,-13,-13,-7382
0,0,9,-13,-13,-7385
0,0,-2,-13,-13,-7388
0,0,8,-13,-13,-7392
0,0,6,-13,-13,-7395
0,0,2,-13,-13,-7398
0,0,0,-13,-13,-7402
0,0,10,-13,-13,-7405
0,0,6,-13,-13,-7408
0,0,7,-13,-13,-7411
0,0,8,-13,-13,-7414
0,0,-3,-13,-13,-7418
0,0,7,-13,-13,-7421
0,0,-7,-13,-13,-7424
0,0,13,-13,-13,-7428
0,0,4,-13,-13,-7431
0,0,13,-13,-13,-7434
0,0,1,-13,-13,-7438
0,0,1,-13,-13,-7441
0,0,17,-13,-13,-7444
0,0,-4,-13,-13,-7448
0,0,8,-13,-13,-7451
0,0,0,-13,-13,-7454
0,0,15,-13,-13,-7458
0,0,0,-13,-13,-7461
0,0,8,-13,-13,-7464
0,0,3,-13,-13,-7468
0,0,-8,-13,-13,-7471
0,0,15,-13,-13,-7474
0,0,-4,-13,-13,-7478
0,0,5,-13,-13,-7481
0,0,-1,-13,-13,-7484
0,0,19,-13,-13,-7488
0,0,6,-13,-13,-7491
0,0,11,-13,-13,-7494
0,0,17,-13,-13,-7498
0,0,-12,-13,-13,-7501
0,0,10,-13,-13,-7504
0,0,2,-13,-13,-7508
0,0,7,-13,-13,-7511
0,0,-4,-13,-13,-7514
0,0,18,-13,-13,-7518
0,0,5,-13,-13,-7521
0,0,5,-13,-13,-7524
0,0,14,-13,-13,-7528
0,0,0,-13,-13,-7531
0,0,13,-13,-13,-7534
0,0,-6,-13,-13,-7538
0,0,16,-13,-13,-7541
0,0,1,-13,-13,-7544
0,0,11,-13,-13,-7548
0,0,12,-13,-13,-7551
0,0,-9,-13,-13,-7554
0,0,19,-13,-13,-7558
0,0,-7,-13,-13,-7561
0,0,14,-13,-13,-7564
0,0,10,-13,-13,-7568
0,0,7,-13,-13,-7571
0,0,0,-13,-13,-7574
0,0,2,-13,-13,-7578
0,0,6,-13,-13,-7581
0,0,8,-13,-13,-7584
0,0,7,-13,-13,-7588
0,0,2,-13,-13,-7591
0,0,6,-13,-13,-7594
0,0,-2,-13,-13,-7598
0,0,8,-13,-13,-7601
0,0,5,-13,-13,-7604
0,0,5,-13,-13,-7608
0,0,-1,-13,-13,-7611
0,0,11,-13,-13,-7614
0,0,9,-13,-13,-7618
0,0,-2,-13,-13,-7621
0,0,5,-13,-13,-7624
0,0,1,-13,-13,-7628
0,0,11,-13,-13,-7631
0,0,-4,-13,-13,-7634
0,0,12,-13,-13,-7638
0,0,5,-13,-13,-7641
0,0,8,-13,-13,-7644
0,0,7,-13,-13,-7648
0,0,1,-13,-13,-7651
0,0,9,-13,-13,-7654
0,0,0,-13,-13,-7658
0,0,15,-13,-13,-7661
0,0,-5,-13,-13,-7664
0,0,17,-13,-13,-7668
0,0,18,-13,-13,-7671
0,0,0,-13,-13,-7674
0,0,1,-13,-13,-7678
0,0,11,-13,-13,-7681
0,0,7,-13,-13,-7684
0,0,-1,-13,-13,-7688
0,0,14,-13,-13,-7691
0,0,-8,-13,-13,-7694
0,0,14,-13,-13,-7698
0,0,2,-13,-13,-7701
0,0,9,-13,-13,-7704
0,0,6,-13,-13,-7708
0,0,0,-13,-13,-7711
0,0,23,-13,-13,-7714
0,0,-4,-13,-13,-7718
0,0,15,-13,-13,-7721
0,0,10,-13,-13,-7724
0,0,6,-13,-13,-7728
0,0,5,-13,-13,-7731
0,0,4,-13,-13,-7734
0,0,10,-13,-13,-7738
0,0,-7,-13,-13,-7741
0,0,8,-13,-13,-7744
0,0,2,-13,-13,-7748
0,0,10,-13,-13,-7751
0,0,-1,-13,-13,-7754
0,0,5,-13,-13,-7758
0,0,6,-13,-13,-7761
0,0,7,-13,-13,-7764
0,0,5,-13,-13,-7768
0,0,0,-13,-13,-7771
0,0,6,-13,-13,-7774
0,0,0,-13,-13,-7777
0,0,13,-13,-13,-7780
0,0,0,-13,-13,-7784
0,0,2,-13,-13,-7787
0,0,4,-13,-13,-7791
0,0,2,-13,-13,-7794
0,0,-3,-13,-13,-7797
0,0,7,-13,-13,-7800
0,0,14,-13,-13,-7804
0,0,-1,-13,-13,-7807
0,0,8,-13,-13,-7810
0,0,-9,-13,-13,-7814
0,0,13,-13,-13,-7817
0,0,0,-13,-13,-7820
0,0,4,-13,-13,-7824
0,0,6,-13,-13,-7827
0,0,7,-13,-13,-7830
0,0,11,-13,-13,-7834
0,0,-1,-13,-13,-7837
0,0,8,-13,-13,-7840
0,0,7,-13,-13,-7844
0,0,15,-13,-13,-7847
0,0,6,-13,-13,-7850
0,0,-1,-13,-13,-7854
0,0,15,-13,-13,-7857
0,0,0,-13,-13,-7860
0,0,6,-13,-13,-7864
0,0,1,-13,-13,-7867
0,0,8,-13,-13,-7870
0,0,-1,-13,-13,-7874
0,0,11,-13,-13,-7877
0,0,9,-13,-13,-7880
0,0,0,-13,-13,-7884
0,0,13,-13,-13,-7887
0,0,-3,-13,-13,-7890
0,0,8,-13,-13,-7894
0,0,-4,-13,-13,-7897
0,0,14,-13,-13,-7900
0,0,1,-13,-13,-7904
0,0,13,-13,-13,-7907
0,0,10,-13,-13,-7910
0,0,-10,-13,-13,-7914
0,0,12,-13,-13,-7917
0,0,0,-13,-13,-7920
0,0,5,-13,-13,-7924
0,0,0,-13,-13,-7927
0,0,17,-13,-13,-7930
0,0,-5,-13,-13,-7934
0,0,13,-13,-13,-7937
0,0,5,-13,-13,-7940
0,0,-8,-13,-13,-7944
0,0,14,-13,-13,-7947
0,0,2,-13,-13,-7950
0,0,6,-13,-13,-7954
0,0,2,-13,-13,-7957
0,0,9,-13,-13,-7960
0,0,4,-13,-13,-7964
0,0,0,-13,-13,-7967
0,0,1,-13,-13,-7970
0,0,5,-13,-13,-7974
0,0,13,-13,-13,-7977
0,0,6,-13,-13,-7980
0,0,3,-13,-13,-7984
0,0,4,-13,-13,-7987
0,0,10,-13,-13,-7990
0,0,-3,-13,-13,-7994
0,0,12,-13,-13,-7997
0,0,12,-13,-13,-8000
0,0,5,-13,-13,-8004
0,0,1,-13,-13,-8007
0,0,-2,-13,-13,-8010
0,0,11,-13,-13,-8014
0,0,-4,-13,-13,-8017
0,0,17,-13,-13,-8020
0,0,5,-13,-13,-8024
0,0,4,-13,-13,-8027
0,0,14,-13,-13,-8031
0,0,-1,-13,-13,-8034
0,0,6,-13,-13,-8037
0,0,6,-13,-13,-8040
0,0,8,-13,-13,-8044
0,0,-8,-13,-13,-8047
0,0,14,-13,-13,-8050
0,0,-1,-13,-13,-8054
0,0,15,-13,-13,-8057
0,0,6,-13,-13,-8060
0,0,3,-13,-13,-8064
0,0,12,-13,-13,-8067
0,0,1,-13,-13,-8070
0,0,18,-13,-13,-8074
0,0,-6,-13,-13,-8077
0,0,19,-13,-13,-8080
0,0,2,-13,-13,-8084
0,0,8,-13,-13,-8087
0,0,7,-13,-13,-8090
0,0,4,-13,-13,-8094
0,0,10,-13,-13,-8097
0,0,-8,-13,-13,-8100
0,0,16,-13,-13,-8104
0,0,1,-13,-13,-8107
0,0,8,-13,-13,-8110
0,0,12,-13,-13,-8114
0,0,5,-13,-13,-8117
0,0,5,-13,-13,-8120
0,0,0,-13,-13,-8124
0,0,14,-13,-13,-8127
0,0,3,-13,-13,-8130
0,0,5,-13,-13,-8134
0,0,7,-13,-13,-8137
0,0,9,-13,-13,-8140
0,0,5,-13,-13,-8143
0,0,1,-13,-13,-8147
0,0,10,-13,-13,-8150
0,0,9,-13,-13,-8154
0,0,-3,-13,-13,-8156
0,0,11,-13,-13,-8160
0,0,9,-13,-13,-8163
0,0,-2,-13,-13,-8166
0,0,13,-13,-13,-8170
0,0,-1,-13,-13,-8173
0,0,13,-13,-13,-8176
0,0,20,-13,-13,-8180
0,0,-9,-13,-13,-8183
0,0,11,-13,-13,-8186
0,0,-5,-13,-13,-8190
0,0,13,-13,-13,-8193
0,0,8,-13,-13,-8196
0,0,0,-13,-13,-8200
0,0,5,-13,-13,-8203
0,0,5,-13,-13,-8206
0,0,3,-13,-13,-8210
0,0,0,-13,-13,-8213
0,0,12,-13,-13,-8216
0,0,-1,-13,-13,-8220
0,0,15,-13,-13,-8223
0,0,-4,-13,-13,-8226
0,0,15,-13,-13,-8230
0,0,4,-13,-13,-8233
0,0,2,-13,-13,-8236
0,0,13,-13,-13,-8240
0,0,-4,-13,-13,-8243
0,0,17,-13,-13,-8246
0,0,-6,-13,-13,-8250
0,0,12,-13,-13,-8253
0,0,-1,-13,-13,-8256
0,0,7,-13,-13,-8260
0,0,7,-13,-13,-8263
0,0,8,-13,-13,-8266
0,0,10,-13,-13,-8270
0,0,-2,-13,-13,-8273
0,0,11,-13,-13,-8276
0,0,-4,-13,-13,-8280
0,0,14,-13,-13,-8283
0,0,1,-13,-13,-8286
0,0,13,-13,-13,-8290
0,0,2,-13,-13,-8293
0,0,4,-13,-13,-8296
0,0,8,-13,-13,-8300
0,0,-4,-13,-13,-8303
0,0,11,-13,-13,-8306
0,0,4,-13,-13,-8310
0,0,8,-13,-13,-8313
0,0,12,-13,-13,-8317
0,0,0,-13,-13,-8320
0,0,9,-13,-13,-8323
0,0,6,-13,-13,-8326
0,0,3,-13,-13,-8330
0,0,0,-13,-13,-8333
0,0,12,-13,-13,-8336
0,0,2,-13,-13,-8340
0,0,-1,-13,-13,-8343
0,0,3,-13,-13,-8347
0,0,20,-13,-13,-8350
0,0,0,-13,-13,-8353
0,0,3,-13,-13,-8356
0,0,11,-13,-13,-8360
0,0,-6,-13,-13,-8364
0,0,10,-13,-13,-8367
0,0,5,-13,-13,-8370
0,0,11,-13,-13,-8373
0,0,6,-13,-13,-8376
0,0,8,-13,-13,-8380
0,0,1,-13,-13,-8383
0,0,8,-13,-13,-8387
0,0,8,-13,-13,-8390
0,0,2,-13,-13,-8394
0,0,11,-13,-13,-8397
0,0,1,-13,-13,-8400
0,0,8,-13,-13,-8403
0,0,-6,-13,-13,-8407
0,0,6,-13,-13,-8410
0,0,5,-13,-13,-8414
0,0,0,-13,-13,-8417
0,0,7,-13,-13,-8420
0,0,2,-13,-13,-8423
0,0,12,-13,-13,-8426
0,0,-1,-13,-13,-8430
0,0,13,-13,-13,-8434
0,0,9,-13,-13,-8437
0,0,3,-13,-13,-8440
0,0,0,-13,-13,-8443
0,0,11,-13,-13,-8446
0,0,14,-13,-13,-8450
0,0,2,-13,-13,-8453
0,0,7,-13,-13,-8456
0,0,-3,-13,-13,-8460
0,0,9,-13,-13,-8463
0,0,2,-13,-13,-8466
0,0,10,-13,-13,-8470
0,0,7,-13,-13,-8473
0,0,6,-13,-13,-8476
0,0,11,-13,-13,-8480
0,0,-4,-13,-13,-8483
0,0,11,-13,-13,-8486
0,0,-1,-13,-13,-8490
0,0,8,-13,-13,-8493
0,0,3,-13,-13,-8496
0,0,8,-13,-13,-8500
0,0,6,-13,-13,-8503
0,0,-3,-13,-13,-8506
0,0,5,-13,-13,-8510
0,0,2,-13,-13,-8513
0,0,6,-13,-13,-8516
0,0,-2,-13,-13,-8520
0,0,18,-13,-13,-8523
0,0,12,-13,-13,-8526
0,0,0,-13,-13,-8530
0,0,8,-13,-13,-8533
0,0,6,-13,-13,-8536
0,0,8,-13,-13,-8539
0,0,4,-13,-13,-8542
0,0,9,-13,-13,-8546
0,0,-5,-13,-13,-8549
0,0,17,-13,-13,-8552
0,0,7,-13,-13,-8556
0,0,10,-13,-13,-8560
0,0,9,-13,-13,-8563
0,0,0,-13,-13,-8566
0,0,7,-13,-13,-8569
0,0,-6,-13,-13,-8572
0,0,18,-13,-13,-8576
0,0,6,-13,-13,-8579
0,0,14,-13,-13,-8582
0,0,0,-13,-13,-8586
0,0,1,-13,-13,-8589
0,0,7,-13,-13,-8592
0,0,-1,-13,-13,-8596
0,0,11,-13,-13,-8599
0,0,1,-13,-13,-8602
0,0,10,-13,-13,-8606
0,0,-3,-13,-13,-8609
0,0,7,-13,-13,-8612
0,0,0,-13,-13,-8616
0,0,4,-13,-13,-8619
0,0,1,-13,-13,-8622
0,0,9,-13,-13,-8626
0,0,6,-13,-13,-8630
0,0,1,-13,-13,-8633
0,0,12,-13,-13,-8636
0,0,-7,-13,-13,-8639
0,0,15,-13,-13,-8643
0,0,4,-13,-13,-8646
0,0,4,-13,-13,-8650
0,0,13,-13,-13,-8653
0,0,1,-13,-13,-8656
0,0,16,-13,-13,-8660
0,0,0,-13,-13,-8663
0,0,16,-13,-13,-8666
0,0,-5,-13,-13,-8670
0,0,9,-13,-13,-8673
0,0,6,-13,-13,-8676
0,0,0,-13,-13,-8680
0,0,9,-13,-13,-8683
0,0,8,-13,-13,-8686
0,0,10,-13,-13,-8690
0,0,-2,-13,-13,-8693
0,0,15,-13,-13,-8696
0,0,6,-13,-13,-8700
0,0,8,-13,-13,-8703
0,0,1,-13,-13,-8706
0,0,13,-13,-13,-8710
0,0,11,-13,-13,-8713
0,0,-2,-13,-13,-8716
0,0,11,-13,-13,-8720
0,0,-5,-13,-13,-8723
0,0,8,-13,-13,-8726
0,0,3,-13,-13,-8730
0,0,8,-13,-13,-8733
0,0,2,-13,-13,-8736
0,0,11,-13,-13,-8740
0,0,1,-13,-13,-8743
0,0,3,-13,-13,-8746
0,0,11,-13,-13,-8750
0,0,-10,-13,-13,-8753
0,0,10,-13,-13,-8756
0,0,2,-13,-13,-8760
0,0,11,-13,-13,-8763
0,0,8,-13,-13,-8766
0,0,7,-13,-13,-8770
0,0,3,-13,-13,-8773
0,0,1,-13,-13,-8776
0,0,4,-13,-13,-8780
0,0,3,-13,-13,-8783
0,0,2,-13,-13,-8786
0,0,8,-13,-13,-8790
0,0,8,-13,-13,-8793
0,0,6,-13,-13,-8796
0,0,11,-13,-13,-8800
0,0,3,-13,-13,-8803
0,0,2,-13,-13,-8806
0,0,10,-13,-13,-8810
0,0,3,-13,-13,-8813
0,0,14,-13,-13,-8816
0,0,-2,-13,-13,-8820
0,0,8,-13,-13,-8823
0,0,2,-13,-13,-8826
0,0,10,-13,-13,-8830
0,0,9,-13,-13,-8833
0,0,-6,-13,-13,-8836
0,0,10,-13,-13,-8839
0,0,-2,-13,-13,-8843
0,0,13,-13,-13,-8846
0,0,1,-13,-13,-8849
0,0,7,-13,-13,-8852
0,0,-1,-13,-13,-8856
0,0,9,-13,-13,-8859
0,0,6,-13,-13,-8862
0,0,-3,-13,-13,-8866
0,0,13,-13,-13,-8869
0,0,0,-13,-13,-8872
0,0,11,-13,-13,-8876
0,0,8,-13,-13,-8879
0,0,5,-13,-13,-8882
0,0,5,-13,-13,-8886
0,0,6,-13,-13,-8889
0,0,6,-13,-13,-8892
0,0,-1,-13,-13,-8896
0,0,7,-13,-13,-8899
0,0,-5,-13,-13,-8902
0,0,12,-13,-13,-8906
0,0,-2,-13,-13,-8909
0,0,14,-13,-13,-8912
0,0,8,-13,-13,-8916
0,0,7,-13,-13,-8919
0,0,5,-13,-13,-8922
0,0,-1,-13,-13,-8926
0,0,22,-13,-13,-8929
0,0,-9,-13,-13,-8932
0,0,19,-13,-13,-8936
0,0,-3,-13,-13,-8939
0,0,10,-13,-13,-8942
0,0,11,-13,-13,-8946
0,0,-9,-13,-13,-8949
0,0,17,-13,-13,-8952
0,0,3,-13,-13,-8956
0,0,11,-13,-13,-8959
0,0,-4,-13,-13,-8962
0,0,9,-13,-13,-8966
0,0,9,-13,-13,-8969
0,0,-1,-13,-13,-8972
0,0,13,-13,-13,-8976
0,0,7,-13,-13,-8979
0,0,5,-13,-13,-8982
0,0,1,-13,-13,-8986
0,0,5,-13,-13,-8989
0,0,3,-13,-13,-8992
0,0,11,-13,-13,-8996
0,0,7,-13,-13,-8999
0,0,5,-13,-13,-9002
0,0,5,-13,-13,-9006
0,0,5,-13,-13,-9009
0,0,6,-13,-13,-9012
0,0,1,-13,-13,-9016
0,0,11,-13,-13,-9019
0,0,4,-13,-13,-9022
0,0,9,-13,-13,-9026
0,0,4,-13,-13,-9029
0,0,9,-13,-13,-9032
0,0,7,-13,-13,-9036
0,0,2,-13,-13,-9039
0,0,10,-13,-13,-9042
0,0,1,-13,-13,-9046
0,0,12,-13,-13,-9049
0,0,0,-13,-13,-9052
0,0,6,-13,-13,-9056
0,0,8,-13,-13,-9059
0,0,13,-13,-13,-9063
0,0,8,-13,-13,-9066
0,0,3,-13,-13,-9069
0,0,13,-13,-13,-9072
0,0,6,-13,-13,-9076
0,0,10,-13,-13,-9079
0,0,3,-13,-13,-9083
0,0,7,-13,-13,-9086
0,0,-4,-13,-13,-9090
0,0,12,-13,-13,-9093
0,0,9,-13,-13,-9096
0,0,8,-13,-13,-9099
0,0,1,-13,-13,-9102
0,0,1,-13,-13,-9106
0,0,13,-13,-13,-9110
0,0,-6,-13,-13,-9113
0,0,11,-13,-13,-9116
0,0,0,-13,-13,-9119
0,0,7,-13,-13,-9122
0,0,13,-13,-13,-9126
0,0,-1,-13,-13,-9129
0,0,10,-13,-13,-9133
0,0,1,-13,-13,-9136
0,0,5,-13,-13,-9139
0,0,0,-13,-13,-9142
0,0,7,-13,-13,-9146
0,0,-1,-13,-13,-9149
0,0,15,-13,-13,-9152
0,0,6,-13,-13,-9156
0,0,0,-13,-13,-9159
0,0,6,-13,-13,-9162
0,0,1,-13,-13,-9166
0,0,5,-13,-13,-9169
0,0,0,-13,-13,-9172
0,0,9,-13,-13,-9176
0,0,1,-13,-13,-9179
0,0,6,-13,-13,-9182
0,0,2,-13,-13,-9186
0,0,9,-13,-13,-9189
0,0,8,-13,-13,-9192
0,0,1,-13,-13,-9196
0,0,14,-13,-13,-9199
0,0,-11,-13,-13,-9202
0,0,16,-13,-13,-9206
0,0,0,-13,-13,-9209
0,0,13,-13,-13,-9212
0,0,4,-13,-13,-9216
0,0,6,-13,-13,-9219
0,0,4,-13,-13,-9222
0,0,-1,-13,-13,-9226
0,0,10,-13,-13,-9229
0,0,0,-13,-13,-9232
0,0,11,-13,-13,-9236
0,0,-1,-13,-13,-9239
0,0,13,-13,-13,-9242
0,0,4,-13,-13,-9245
0,0,8,-13,-13,-9249
0,0,10,-13,-13,-9252
0,0,1,-13,-13,-9256
0,0,20,-13,-13,-9259
0,0,5,-13,-13,-9262
0,0,18,-13,-13,-9265
0,0,6,-13,-13,-9268
0,0,8,-13,-13,-9272
0,0,11,-13,-13,-9275
0,0,0,-13,-13,-9279
0,0,5,-13,-13,-9282
0,0,-5,-13,-13,-9285
0,0,18,-13,-13,-9288
0,0,-6,-13,-13,-9292
0,0,5,-13,-13,-9295
0,0,7,-13,-13,-9298
0,0,-5,-13,-13,-9302
0,0,13,-13,-13,-9305
0,0,0,-13,-13,-9308
0,0,17,-13,-13,-9312
0,0,0,-13,-13,-9315
0,0,9,-13,-13,-9318
0,0,0,-13,-13,-9322
0,0,7,-13,-13,-9325
0,0,7,-13,-13,-9328
0,0,1,-13,-13,-9332
0,0,7,-13,-13,-9335
0,0,-1,-13,-13,-9338
0,0,5,-13,-13,-9342
0,0,5,-13,-13,-9345
0,0,10,-13,-13,-9349
0,0,7,-13,-13,-9352
0,0,0,-13,-13,-9355
0,0,2,-13,-13,-9358
0,0,7,-13,-13,-9362
0,0,5,-13,-13,-9365
0,0,7,-13,-13,-9368
0,0,4,-13,-13,-9372
0,0,6,-13,-13,-9376
0,0,10,-13,-13,-9379
0,0,-9,-13,-13,-9382
0,0,12,-13,-13,-9385
0,0,0,-13,-13,-9388
0,0,10,-13,-13,-9392
0,0,8,-13,-13,-9396
0,0,-5,-13,-13,-9399
0,0,6,-13,-13,-9402
0,0,2,-13,-13,-9406
0,0,14,-13,-13,-9409
0,0,-3,-13,-13,-9412
0,0,10,-13,-13,-9416
0,0,7,-13,-13,-9419
0,0,7,-13,-13,-9422
0,0,3,-13,-13,-9426
0,0,8,-13,-13,-9429
0,0,17,-13,-13,-9432
0,0,-3,-13,-13,-9435
0,0,14,-13,-13,-9439
0,0,0,-13,-13,-9442
0,0,7,-13,-13,-9446
0,0,4,-13,-13,-9449
0,0,11,-13,-13,-9452
0,0,7,-13,-13,-9455
0,0,3,-13,-13,-9459
0,0,10,-13,-13,-9462
0,0,-6,-13,-13,-9466
0,0,15,-13,-13,-9469
0,0,-1,-13,-13,-9472
0,0,10,-13,-13,-9476
0,0,5,-13,-13,-9479
0,0,9,-13,-13,-9482
0,0,10,-13,-13,-9485
0,0,-6,-13,-13,-9489
0,0,14,-13,-13,-9492
0,0,-5,-13,-13,-9496
0,0,14,-13,-13,-9499
0,0,5,-13,-13,-9502
0,0,5,-13,-13,-9505
0,0,4,-13,-13,-9508
0,0,5,-13,-13,-9512
0,0,5,-13,-13,-9515
0,0,-3,-13,-13,-9519
0,0,13,-13,-13,-9522
0,0,4,-13,-13,-9525
0,0,9,-13,-13,-9528
0,0,-2,-13,-13,-9532
0,0,6,-13,-13,-9535
0,0,4,-13,-13,-9538
0,0,10,-13,-13,-9542
0,0,11,-13,-13,-9545
0,0,1,-13,-13,-9548
0,0,16,-13,-13,-9552
0,0,-7,-13,-13,-9555
0,0,13,-13,-13,-9558
0,0,1,-13,-13,-9562
0,0,8,-13,-13,-9565
0,0,11,-13,-13,-9568
0,0,-3,-13,-13,-9572
0,0,10,-13,-13,-9575
0,0,-1,-13,-13,-9578
0,0,8,-13,-13,-9582
0,0,0,-13,-13,-9585
0,0,8,-13,-13,-9588
0,0,-2,-13,-13,-9592
0,0,6,-13,-13,-9595
0,0,1,-13,-13,-9598
0,0,11,-13,-13,-9601
0,0,9,-13,-13,-9604
0,0,2,-13,-13,-9608
0,0,10,-13,-13,-9611
0,0,-9,-13,-13,-9615
0,0,15,-13,-13,-9618
0,0,2,-13,-13,-9621
0,0,6,-13,-13,-9624
0,0,1,-13,-13,-9628
0,0,9,-13,-13,-9631
0,0,12,-13,-13,-9634
0,0,-11,-13,-13,-9638
0,0,14,-13,-13,-9641
0,0,-1,-13,-13,-9644
0,0,13,-13,-13,-9648
0,0,-1,-13,-13,-9651
0,0,7,-13,-13,-9654
0,0,9,-13,-13,-9658
0,0,4,-13,-13,-9661
0,0,20,-13,-13,-9664
0,0,-10,-13,-13,-9668
0,0,11,-13,-13,-9671
0,0,9,-13,-13,-9674
0,0,4,-13,-13,-9678
0,0,11,-13,-13,-9681
0,0,-3,-13,-13,-9684
0,0,10,-13,-13,-9688
0,0,-2,-13,-13,-9691
0,0,4,-13,-13,-9694
0,0,2,-13,-13,-9698
0,0,6,-13,-13,-9701
0,0,2,-13,-13,-9704
0,0,11,-13,-13,-9708
0,0,-3,-13,-13,-9711
0,0,7,-13,-13,-9714
0,0,2,-13,-13,-9718
0,0,6,-13,-13,-9721
0,0,12,-13,-13,-9724
0,0,-7,-13,-13,-9728
0,0,19,-13,-13,-9731
0,0,0,-13,-13,-9734
0,0,9,-13,-13,-9738
0,0,7,-13,-13,-9741
0,0,1,-13,-13,-9744
0,0,7,-13,-13,-9748
0,0,5,-13,-13,-9751
0,0,9,-13,-13,-9754
0,0,-7,-13,-13,-9758
0,0,11,-13,-13,-9761
0,0,3,-13,-13,-9764
0,0,8,-13,-13,-9768
0,0,2,-13,-13,-9771
0,0,7,-13,-13,-9774
0,0,5,-13,-13,-9778
0,0,5,-13,-13,-9781
0,0,3,-13,-13,-9784
0,0,-3,-13,-13,-9788
0,0,18,-13,-13,-9791
0,0,0,-13,-13,-9794
0,0,10,-13,-13,-9798
0,0,10,-13,-13,-9801
0,0,5,-13,-13,-9804
0,0,7,-13,-13,-9808
0,0,4,-13,-13,-9811
0,0,6,-13,-13,-9814
0,0,1,-13,-13,-9818
0,0,13,-13,-13,-9821
0,0,0,-13,-13,-9824
0,0,9,-13,-13,-9828
0,0,5,-13,-13,-9831
0,0,7,-13,-13,-9834
0,0,8,-13,-13,-9838
0,0,2,-13,-13,-9841
0,0,7,-13,-13,-9844
0,0,-5,-13,-13,-9848
0,0,13,-13,-13,-9851
0,0,2,-13,-13,-9854
0,0,7,-13,-13,-9858
0,0,0,-13,-13,-9861
0,0,10,-13,-13,-9864
0,0,0,-13,-13,-9868
0,0,6,-13,-13,-9871
0,0,6,-13,-13,-9874
0,0,0,-13,-13,-9878
0,0,12,-13,-13,-9881
0,0,-8,-13,-13,-9884
0,0,12,-13,-13,-9888
0,0,5,-13,-13,-9891
0,0,10,-13,-13,-9894
0,0,3,-13,-13,-9898
0,0,-1,-13,-13,-9901
0,0,9,-13,-13,-9904
0,0,-9,-13,-13,-9908
0,0,17,-13,-13,-9911
0,0,3,-13,-13,-9914
0,0,10,-13,-13,-9918
0,0,5,-13,-13,-9921
0,0,0,-13,-13,-9924
0,0,9,-13,-13,-9928
0,0,-3,-13,-13,-9931
0,0,10,-13,-13,-9934
0,0,-5,-13,-13,-9937
0,0,15,-13,-13,-9940
0,0,12,-13,-13,-9944
0,0,4,-13,-13,-9947
0,0,7,-13,-13,-9950
0,0,6,-13,-13,-9954
0,0,0,-13,-13,-9957
0,0,3,-13,-13,-9960
0,0,19,-13,-13,-9964
0,0,-8,-13,-13,-9967
0,0,7,-13,-13,-9970
0,0,2,-13,-13,-9974
0,0,13,-13,-13,-9977
0,0,13,-13,-13,-9980
0,0,-1,-13,-13,-9984
0,0,10,-13,-13,-9987
0,0,-2,-13,-13,-9990
0,0,20,-13,-13,-9994
0,0,-4,-13,-13,-9997
0,0,15,-13,-13,-10000
0,0,-1,-13,-13,-10004
0,0,6,-13,-13,-10007
0,0,0,-13,-13,-10010
0,0,3,-13,-13,-10014
0,0,20,-13,-13,-10017
0,0,-8,-13,-13,-10020
0,0,15,-13,-13,-10024
0,0,6,-13,-13,-10027
0,0,5,-13,-13,-10030
0,0,7,-13,-13,-10034
0,0,13,-13,-13,-10037
0,0,5,-13,-13,-10040
0,0,-4,-13,-13,-10044
0,0,20,-13,-13,-10047
